Episode: 1/10000, Total Frames: 357, Tiles Visited: 12, Total Rewards: -142.0000000000009, Epsilon: 0.99, Policy: SAFE
Episode: 6335/10000, Total Frames: 101, Tiles Visited: 4, Total Rewards: -39.799999999999926, Epsilon: 0.3, Policy: AGENT
Episode: 6336/10000, Total Frames: 34, Tiles Visited: 3, Total Rewards: -13.100000000000007, Epsilon: 0.3, Policy: AGENT
Episode: 6337/10000, Total Frames: 338, Tiles Visited: 12, Total Rewards: -134.2000000000008, Epsilon: 0.3, Policy: SAFE
Episode: 6338/10000, Total Frames: 109, Tiles Visited: 12, Total Rewards: -42.79999999999991, Epsilon: 0.3, Policy: AGENT
Episode: 6339/10000, Total Frames: 91, Tiles Visited: 3, Total Rewards: -35.29999999999994, Epsilon: 0.3, Policy: AGENT
Episode: 6340/10000, Total Frames: 224, Tiles Visited: 3, Total Rewards: -88.20000000000019, Epsilon: 0.3, Policy: RISK
Episode: 6341/10000, Total Frames: 266, Tiles Visited: 12, Total Rewards: -105.40000000000042, Epsilon: 0.3, Policy: SAFE
Episode: 6342/10000, Total Frames: 49, Tiles Visited: 4, Total Rewards: -19.099999999999998, Epsilon: 0.3, Policy: AGENT
Episode: 6343/10000, Total Frames: 44, Tiles Visited: 4, Total Rewards: -16.900000000000006, Epsilon: 0.3, Policy: AGENT
Episode: 6344/10000, Total Frames: 76, Tiles Visited: 3, Total Rewards: -29.49999999999996, Epsilon: 0.3, Policy: AGENT
Episode: 6345/10000, Total Frames: 152, Tiles Visited: 4, Total Rewards: -59.69999999999986, Epsilon: 0.3, Policy: AGENT
Episode: 6346/10000, Total Frames: 107, Tiles Visited: 3, Total Rewards: -41.69999999999992, Epsilon: 0.3, Policy: AGENT
Episode: 6347/10000, Total Frames: 74, Tiles Visited: 3, Total Rewards: -28.599999999999962, Epsilon: 0.3, Policy: AGENT
Episode: 6348/10000, Total Frames: 222, Tiles Visited: 3, Total Rewards: -87.80000000000017, Epsilon: 0.3, Policy: RISK
Episode: 6349/10000, Total Frames: 137, Tiles Visited: 4, Total Rewards: -53.99999999999988, Epsilon: 0.3, Policy: AGENT
Episode: 6350/10000, Total Frames: 71, Tiles Visited: 4, Total Rewards: -27.599999999999966, Epsilon: 0.3, Policy: AGENT
Episode: 6351/10000, Total Frames: 102, Tiles Visited: 3, Total Rewards: -40.09999999999993, Epsilon: 0.3, Policy: AGENT
Episode: 6352/10000, Total Frames: 217, Tiles Visited: 3, Total Rewards: -85.30000000000014, Epsilon: 0.3, Policy: RISK
Episode: 6353/10000, Total Frames: 175, Tiles Visited: 4, Total Rewards: -68.6999999999999, Epsilon: 0.3, Policy: AGENT
Episode: 6354/10000, Total Frames: 178, Tiles Visited: 4, Total Rewards: -70.29999999999991, Epsilon: 0.3, Policy: AGENT
Episode: 6355/10000, Total Frames: 153, Tiles Visited: 3, Total Rewards: -60.09999999999986, Epsilon: 0.3, Policy: AGENT
Episode: 6356/10000, Total Frames: 43, Tiles Visited: 5, Total Rewards: -16.600000000000005, Epsilon: 0.3, Policy: AGENT
Episode: 6357/10000, Total Frames: 59, Tiles Visited: 4, Total Rewards: -22.999999999999982, Epsilon: 0.3, Policy: AGENT
Episode: 6358/10000, Total Frames: 82, Tiles Visited: 3, Total Rewards: -31.999999999999954, Epsilon: 0.3, Policy: AGENT
Episode: 6359/10000, Total Frames: 114, Tiles Visited: 4, Total Rewards: -44.49999999999991, Epsilon: 0.3, Policy: AGENT
Episode: 6360/10000, Total Frames: 32, Tiles Visited: 3, Total Rewards: -12.200000000000005, Epsilon: 0.3, Policy: AGENT
Episode: 6361/10000, Total Frames: 79, Tiles Visited: 3, Total Rewards: -30.799999999999958, Epsilon: 0.3, Policy: AGENT
Episode: 6362/10000, Total Frames: 39, Tiles Visited: 3, Total Rewards: -14.900000000000007, Epsilon: 0.3, Policy: AGENT
Episode: 6363/10000, Total Frames: 96, Tiles Visited: 3, Total Rewards: -37.399999999999935, Epsilon: 0.3, Policy: AGENT
Episode: 6364/10000, Total Frames: 33, Tiles Visited: 3, Total Rewards: -12.500000000000005, Epsilon: 0.3, Policy: AGENT
Episode: 6365/10000, Total Frames: 51, Tiles Visited: 3, Total Rewards: -19.799999999999994, Epsilon: 0.3, Policy: AGENT
Episode: 6366/10000, Total Frames: 131, Tiles Visited: 3, Total Rewards: -51.09999999999989, Epsilon: 0.3, Policy: AGENT
Episode: 6367/10000, Total Frames: 52, Tiles Visited: 4, Total Rewards: -19.999999999999993, Epsilon: 0.3, Policy: AGENT
Episode: 6368/10000, Total Frames: 48, Tiles Visited: 3, Total Rewards: -18.599999999999998, Epsilon: 0.3, Policy: AGENT
Episode: 6369/10000, Total Frames: 58, Tiles Visited: 4, Total Rewards: -22.599999999999984, Epsilon: 0.3, Policy: AGENT
Episode: 6370/10000, Total Frames: 47, Tiles Visited: 4, Total Rewards: -18.3, Epsilon: 0.3, Policy: AGENT
Episode: 6371/10000, Total Frames: 251, Tiles Visited: 12, Total Rewards: -99.30000000000034, Epsilon: 0.3, Policy: SAFE
Episode: 6372/10000, Total Frames: 59, Tiles Visited: 3, Total Rewards: -22.899999999999984, Epsilon: 0.3, Policy: AGENT
Episode: 6373/10000, Total Frames: 137, Tiles Visited: 3, Total Rewards: -53.699999999999875, Epsilon: 0.3, Policy: AGENT
Episode: 6374/10000, Total Frames: 142, Tiles Visited: 4, Total Rewards: -55.99999999999987, Epsilon: 0.3, Policy: AGENT
Episode: 6375/10000, Total Frames: 37, Tiles Visited: 3, Total Rewards: -14.300000000000008, Epsilon: 0.3, Policy: AGENT
Episode: 6376/10000, Total Frames: 67, Tiles Visited: 3, Total Rewards: -26.099999999999973, Epsilon: 0.3, Policy: AGENT
Episode: 6377/10000, Total Frames: 78, Tiles Visited: 3, Total Rewards: -30.499999999999957, Epsilon: 0.3, Policy: AGENT
Episode: 6378/10000, Total Frames: 75, Tiles Visited: 3, Total Rewards: -29.199999999999964, Epsilon: 0.3, Policy: AGENT
Episode: 6379/10000, Total Frames: 76, Tiles Visited: 4, Total Rewards: -29.39999999999996, Epsilon: 0.3, Policy: AGENT
Episode: 6380/10000, Total Frames: 31, Tiles Visited: 1, Total Rewards: -11.800000000000004, Epsilon: 0.3, Policy: AGENT
Episode: 6381/10000, Total Frames: 257, Tiles Visited: 12, Total Rewards: -101.50000000000037, Epsilon: 0.3, Policy: SAFE
Episode: 6382/10000, Total Frames: 46, Tiles Visited: 3, Total Rewards: -17.8, Epsilon: 0.3, Policy: AGENT
Episode: 6383/10000, Total Frames: 133, Tiles Visited: 4, Total Rewards: -51.899999999999885, Epsilon: 0.3, Policy: AGENT
Episode: 6384/10000, Total Frames: 34, Tiles Visited: 3, Total Rewards: -13.100000000000007, Epsilon: 0.3, Policy: AGENT
Episode: 6385/10000, Total Frames: 36, Tiles Visited: 3, Total Rewards: -13.600000000000007, Epsilon: 0.3, Policy: AGENT
Episode: 6386/10000, Total Frames: 124, Tiles Visited: 4, Total Rewards: -48.89999999999989, Epsilon: 0.3, Policy: AGENT
Episode: 6387/10000, Total Frames: 150, Tiles Visited: 3, Total Rewards: -58.599999999999866, Epsilon: 0.3, Policy: AGENT
Episode: 6388/10000, Total Frames: 42, Tiles Visited: 4, Total Rewards: -16.300000000000008, Epsilon: 0.3, Policy: AGENT
Episode: 6389/10000, Total Frames: 129, Tiles Visited: 3, Total Rewards: -50.59999999999989, Epsilon: 0.3, Policy: AGENT
Episode: 6390/10000, Total Frames: 35, Tiles Visited: 3, Total Rewards: -13.400000000000006, Epsilon: 0.3, Policy: AGENT
Episode: 6391/10000, Total Frames: 128, Tiles Visited: 3, Total Rewards: -50.39999999999989, Epsilon: 0.3, Policy: AGENT
Episode: 6392/10000, Total Frames: 48, Tiles Visited: 4, Total Rewards: -18.4, Epsilon: 0.3, Policy: AGENT
Episode: 6393/10000, Total Frames: 31, Tiles Visited: 3, Total Rewards: -11.900000000000006, Epsilon: 0.3, Policy: AGENT
Episode: 6394/10000, Total Frames: 72, Tiles Visited: 4, Total Rewards: -28.199999999999964, Epsilon: 0.3, Policy: AGENT
Episode: 6395/10000, Total Frames: 103, Tiles Visited: 4, Total Rewards: -40.299999999999926, Epsilon: 0.3, Policy: AGENT
Episode: 6396/10000, Total Frames: 43, Tiles Visited: 3, Total Rewards: -16.600000000000005, Epsilon: 0.3, Policy: AGENT
Episode: 6397/10000, Total Frames: 34, Tiles Visited: 3, Total Rewards: -13.000000000000005, Epsilon: 0.3, Policy: AGENT
Episode: 6398/10000, Total Frames: 40, Tiles Visited: 4, Total Rewards: -15.200000000000008, Epsilon: 0.3, Policy: AGENT
Episode: 6399/10000, Total Frames: 45, Tiles Visited: 4, Total Rewards: -17.500000000000004, Epsilon: 0.3, Policy: AGENT
Episode: 6400/10000, Total Frames: 128, Tiles Visited: 3, Total Rewards: -50.09999999999989, Epsilon: 0.3, Policy: AGENT
Episode: 6401/10000, Total Frames: 35, Tiles Visited: 4, Total Rewards: -13.200000000000006, Epsilon: 0.3, Policy: AGENT
Episode: 6402/10000, Total Frames: 190, Tiles Visited: 4, Total Rewards: -74.89999999999998, Epsilon: 0.3, Policy: AGENT
Episode: 6403/10000, Total Frames: 36, Tiles Visited: 3, Total Rewards: -13.800000000000006, Epsilon: 0.3, Policy: AGENT
Episode: 6404/10000, Total Frames: 130, Tiles Visited: 3, Total Rewards: -50.69999999999989, Epsilon: 0.3, Policy: AGENT
Episode: 6405/10000, Total Frames: 253, Tiles Visited: 12, Total Rewards: -99.70000000000034, Epsilon: 0.3, Policy: SAFE
Episode: 6406/10000, Total Frames: 113, Tiles Visited: 4, Total Rewards: -43.999999999999915, Epsilon: 0.3, Policy: AGENT
Episode: 6407/10000, Total Frames: 639, Tiles Visited: 12, Total Rewards: -254.4000000000025, Epsilon: 0.3, Policy: SAFE
Episode: 6408/10000, Total Frames: 145, Tiles Visited: 4, Total Rewards: -57.09999999999986, Epsilon: 0.3, Policy: AGENT
Episode: 6409/10000, Total Frames: 256, Tiles Visited: 12, Total Rewards: -101.00000000000036, Epsilon: 0.3, Policy: SAFE
Episode: 6410/10000, Total Frames: 140, Tiles Visited: 3, Total Rewards: -54.99999999999987, Epsilon: 0.3, Policy: AGENT
Episode: 6411/10000, Total Frames: 92, Tiles Visited: 3, Total Rewards: -35.89999999999994, Epsilon: 0.3, Policy: AGENT
Episode: 6412/10000, Total Frames: 37, Tiles Visited: 3, Total Rewards: -14.200000000000006, Epsilon: 0.3, Policy: AGENT
Episode: 6413/10000, Total Frames: 89, Tiles Visited: 3, Total Rewards: -34.99999999999994, Epsilon: 0.3, Policy: AGENT
Episode: 6414/10000, Total Frames: 257, Tiles Visited: 3, Total Rewards: -101.00000000000036, Epsilon: 0.3, Policy: RISK
Episode: 6415/10000, Total Frames: 36, Tiles Visited: 3, Total Rewards: -13.600000000000007, Epsilon: 0.3, Policy: AGENT
Episode: 6416/10000, Total Frames: 156, Tiles Visited: 3, Total Rewards: -61.29999999999985, Epsilon: 0.3, Policy: AGENT
Episode: 6417/10000, Total Frames: 57, Tiles Visited: 4, Total Rewards: -22.299999999999986, Epsilon: 0.3, Policy: AGENT
Episode: 6418/10000, Total Frames: 39, Tiles Visited: 4, Total Rewards: -15.000000000000007, Epsilon: 0.3, Policy: AGENT
Episode: 6419/10000, Total Frames: 34, Tiles Visited: 3, Total Rewards: -13.100000000000007, Epsilon: 0.3, Policy: AGENT
Episode: 6420/10000, Total Frames: 134, Tiles Visited: 3, Total Rewards: -52.49999999999988, Epsilon: 0.3, Policy: AGENT
Episode: 6421/10000, Total Frames: 55, Tiles Visited: 4, Total Rewards: -21.49999999999999, Epsilon: 0.3, Policy: AGENT
Episode: 6422/10000, Total Frames: 193, Tiles Visited: 3, Total Rewards: -76.30000000000001, Epsilon: 0.3, Policy: RISK
Episode: 6423/10000, Total Frames: 43, Tiles Visited: 3, Total Rewards: -16.400000000000006, Epsilon: 0.3, Policy: AGENT
Episode: 6424/10000, Total Frames: 240, Tiles Visited: 3, Total Rewards: -94.50000000000026, Epsilon: 0.3, Policy: RISK
Episode: 6425/10000, Total Frames: 39, Tiles Visited: 3, Total Rewards: -14.900000000000007, Epsilon: 0.3, Policy: AGENT
Episode: 6426/10000, Total Frames: 35, Tiles Visited: 3, Total Rewards: -13.200000000000006, Epsilon: 0.3, Policy: AGENT
Episode: 6427/10000, Total Frames: 35, Tiles Visited: 3, Total Rewards: -13.200000000000006, Epsilon: 0.3, Policy: AGENT
Episode: 6428/10000, Total Frames: 236, Tiles Visited: 3, Total Rewards: -93.00000000000024, Epsilon: 0.3, Policy: RISK
Episode: 6429/10000, Total Frames: 75, Tiles Visited: 3, Total Rewards: -28.99999999999996, Epsilon: 0.3, Policy: AGENT
Episode: 6430/10000, Total Frames: 230, Tiles Visited: 3, Total Rewards: -90.80000000000022, Epsilon: 0.3, Policy: RISK
Episode: 6431/10000, Total Frames: 50, Tiles Visited: 4, Total Rewards: -19.199999999999996, Epsilon: 0.3, Policy: AGENT
Episode: 6432/10000, Total Frames: 33, Tiles Visited: 3, Total Rewards: -12.500000000000005, Epsilon: 0.3, Policy: AGENT
Episode: 6433/10000, Total Frames: 36, Tiles Visited: 3, Total Rewards: -13.800000000000006, Epsilon: 0.3, Policy: AGENT
Episode: 6434/10000, Total Frames: 83, Tiles Visited: 3, Total Rewards: -32.49999999999996, Epsilon: 0.3, Policy: AGENT
Episode: 6435/10000, Total Frames: 47, Tiles Visited: 3, Total Rewards: -18.1, Epsilon: 0.3, Policy: AGENT
Episode: 6436/10000, Total Frames: 158, Tiles Visited: 3, Total Rewards: -62.19999999999985, Epsilon: 0.3, Policy: AGENT
Episode: 6437/10000, Total Frames: 91, Tiles Visited: 4, Total Rewards: -35.79999999999994, Epsilon: 0.3, Policy: AGENT
Episode: 6438/10000, Total Frames: 76, Tiles Visited: 4, Total Rewards: -29.59999999999996, Epsilon: 0.3, Policy: AGENT
Episode: 6439/10000, Total Frames: 157, Tiles Visited: 3, Total Rewards: -61.89999999999985, Epsilon: 0.3, Policy: AGENT
Episode: 6440/10000, Total Frames: 77, Tiles Visited: 4, Total Rewards: -30.19999999999996, Epsilon: 0.3, Policy: AGENT
Episode: 6441/10000, Total Frames: 34, Tiles Visited: 3, Total Rewards: -13.000000000000005, Epsilon: 0.3, Policy: AGENT
Episode: 6442/10000, Total Frames: 53, Tiles Visited: 4, Total Rewards: -20.699999999999992, Epsilon: 0.3, Policy: AGENT
Episode: 6443/10000, Total Frames: 90, Tiles Visited: 4, Total Rewards: -35.499999999999936, Epsilon: 0.3, Policy: AGENT
Episode: 6444/10000, Total Frames: 174, Tiles Visited: 3, Total Rewards: -68.3999999999999, Epsilon: 0.3, Policy: AGENT
Episode: 6445/10000, Total Frames: 49, Tiles Visited: 4, Total Rewards: -18.799999999999997, Epsilon: 0.3, Policy: AGENT
Episode: 6446/10000, Total Frames: 162, Tiles Visited: 4, Total Rewards: -63.89999999999985, Epsilon: 0.3, Policy: AGENT
Episode: 6447/10000, Total Frames: 39, Tiles Visited: 4, Total Rewards: -15.000000000000007, Epsilon: 0.3, Policy: AGENT
Episode: 6448/10000, Total Frames: 287, Tiles Visited: 3, Total Rewards: -113.30000000000054, Epsilon: 0.3, Policy: RISK
Episode: 6449/10000, Total Frames: 53, Tiles Visited: 4, Total Rewards: -20.499999999999993, Epsilon: 0.3, Policy: AGENT
Episode: 6450/10000, Total Frames: 246, Tiles Visited: 3, Total Rewards: -96.70000000000029, Epsilon: 0.3, Policy: RISK
Episode: 6451/10000, Total Frames: 162, Tiles Visited: 4, Total Rewards: -63.69999999999984, Epsilon: 0.3, Policy: AGENT
Episode: 6452/10000, Total Frames: 81, Tiles Visited: 4, Total Rewards: -31.799999999999955, Epsilon: 0.3, Policy: AGENT
Episode: 6453/10000, Total Frames: 56, Tiles Visited: 4, Total Rewards: -21.799999999999986, Epsilon: 0.3, Policy: AGENT
Episode: 6454/10000, Total Frames: 33, Tiles Visited: 3, Total Rewards: -12.500000000000005, Epsilon: 0.3, Policy: AGENT
Episode: 6455/10000, Total Frames: 125, Tiles Visited: 5, Total Rewards: -49.099999999999895, Epsilon: 0.3, Policy: AGENT
Episode: 6456/10000, Total Frames: 141, Tiles Visited: 4, Total Rewards: -55.59999999999987, Epsilon: 0.3, Policy: AGENT
Episode: 6457/10000, Total Frames: 107, Tiles Visited: 3, Total Rewards: -42.099999999999916, Epsilon: 0.3, Policy: AGENT
Episode: 6458/10000, Total Frames: 66, Tiles Visited: 3, Total Rewards: -25.699999999999974, Epsilon: 0.3, Policy: AGENT
Episode: 6459/10000, Total Frames: 222, Tiles Visited: 12, Total Rewards: -87.70000000000017, Epsilon: 0.3, Policy: SAFE
Episode: 6460/10000, Total Frames: 44, Tiles Visited: 4, Total Rewards: -16.900000000000006, Epsilon: 0.3, Policy: AGENT
Episode: 6461/10000, Total Frames: 127, Tiles Visited: 4, Total Rewards: -50.09999999999989, Epsilon: 0.3, Policy: AGENT
Episode: 6462/10000, Total Frames: 328, Tiles Visited: 3, Total Rewards: -129.60000000000073, Epsilon: 0.3, Policy: RISK
Episode: 6463/10000, Total Frames: 91, Tiles Visited: 3, Total Rewards: -35.69999999999994, Epsilon: 0.3, Policy: AGENT
Episode: 6464/10000, Total Frames: 45, Tiles Visited: 4, Total Rewards: -17.200000000000003, Epsilon: 0.3, Policy: AGENT
Episode: 6465/10000, Total Frames: 100, Tiles Visited: 4, Total Rewards: -39.09999999999993, Epsilon: 0.3, Policy: AGENT
Episode: 6466/10000, Total Frames: 38, Tiles Visited: 3, Total Rewards: -14.500000000000007, Epsilon: 0.3, Policy: AGENT
Episode: 6467/10000, Total Frames: 39, Tiles Visited: 4, Total Rewards: -14.900000000000007, Epsilon: 0.3, Policy: AGENT
Episode: 6468/10000, Total Frames: 109, Tiles Visited: 3, Total Rewards: -42.89999999999991, Epsilon: 0.3, Policy: AGENT
Episode: 6469/10000, Total Frames: 229, Tiles Visited: 3, Total Rewards: -90.90000000000022, Epsilon: 0.3, Policy: AGENT
Episode: 6470/10000, Total Frames: 175, Tiles Visited: 4, Total Rewards: -68.7999999999999, Epsilon: 0.3, Policy: AGENT
Episode: 6471/10000, Total Frames: 220, Tiles Visited: 12, Total Rewards: -86.20000000000016, Epsilon: 0.3, Policy: SAFE
Episode: 6472/10000, Total Frames: 103, Tiles Visited: 3, Total Rewards: -40.59999999999992, Epsilon: 0.3, Policy: AGENT
Episode: 6473/10000, Total Frames: 84, Tiles Visited: 4, Total Rewards: -32.69999999999995, Epsilon: 0.3, Policy: AGENT
Episode: 6474/10000, Total Frames: 235, Tiles Visited: 4, Total Rewards: -92.80000000000025, Epsilon: 0.3, Policy: AGENT
Episode: 6475/10000, Total Frames: 38, Tiles Visited: 3, Total Rewards: -14.600000000000007, Epsilon: 0.3, Policy: AGENT
Episode: 6476/10000, Total Frames: 44, Tiles Visited: 4, Total Rewards: -17.100000000000005, Epsilon: 0.3, Policy: AGENT
Episode: 6477/10000, Total Frames: 44, Tiles Visited: 4, Total Rewards: -17.000000000000004, Epsilon: 0.3, Policy: AGENT
Episode: 6478/10000, Total Frames: 142, Tiles Visited: 3, Total Rewards: -55.89999999999987, Epsilon: 0.3, Policy: AGENT
Episode: 6479/10000, Total Frames: 57, Tiles Visited: 4, Total Rewards: -22.099999999999987, Epsilon: 0.3, Policy: AGENT
Episode: 6480/10000, Total Frames: 122, Tiles Visited: 3, Total Rewards: -47.6999999999999, Epsilon: 0.3, Policy: AGENT
Episode: 6481/10000, Total Frames: 80, Tiles Visited: 3, Total Rewards: -31.299999999999955, Epsilon: 0.3, Policy: AGENT
Episode: 6482/10000, Total Frames: 81, Tiles Visited: 4, Total Rewards: -31.59999999999995, Epsilon: 0.3, Policy: AGENT
Episode: 6483/10000, Total Frames: 34, Tiles Visited: 3, Total Rewards: -12.900000000000006, Epsilon: 0.3, Policy: AGENT
Episode: 6484/10000, Total Frames: 33, Tiles Visited: 3, Total Rewards: -12.600000000000005, Epsilon: 0.3, Policy: AGENT
Episode: 6485/10000, Total Frames: 55, Tiles Visited: 4, Total Rewards: -21.29999999999999, Epsilon: 0.3, Policy: AGENT
Episode: 6486/10000, Total Frames: 95, Tiles Visited: 4, Total Rewards: -37.09999999999994, Epsilon: 0.3, Policy: AGENT
Episode: 6487/10000, Total Frames: 145, Tiles Visited: 4, Total Rewards: -57.099999999999866, Epsilon: 0.3, Policy: AGENT
Episode: 6488/10000, Total Frames: 84, Tiles Visited: 3, Total Rewards: -32.89999999999995, Epsilon: 0.3, Policy: AGENT
Episode: 6489/10000, Total Frames: 34, Tiles Visited: 3, Total Rewards: -12.800000000000006, Epsilon: 0.3, Policy: AGENT
Episode: 6490/10000, Total Frames: 125, Tiles Visited: 3, Total Rewards: -48.8999999999999, Epsilon: 0.3, Policy: AGENT
Episode: 6491/10000, Total Frames: 46, Tiles Visited: 3, Total Rewards: -17.900000000000002, Epsilon: 0.3, Policy: AGENT
Episode: 6492/10000, Total Frames: 114, Tiles Visited: 3, Total Rewards: -44.59999999999991, Epsilon: 0.3, Policy: AGENT
Episode: 6493/10000, Total Frames: 51, Tiles Visited: 3, Total Rewards: -19.599999999999994, Epsilon: 0.3, Policy: AGENT
Episode: 6494/10000, Total Frames: 39, Tiles Visited: 3, Total Rewards: -15.100000000000009, Epsilon: 0.3, Policy: AGENT
Episode: 6495/10000, Total Frames: 77, Tiles Visited: 3, Total Rewards: -29.99999999999996, Epsilon: 0.3, Policy: AGENT
Episode: 6496/10000, Total Frames: 78, Tiles Visited: 4, Total Rewards: -30.599999999999955, Epsilon: 0.3, Policy: AGENT
Episode: 6497/10000, Total Frames: 62, Tiles Visited: 4, Total Rewards: -23.99999999999998, Epsilon: 0.3, Policy: AGENT
Episode: 6498/10000, Total Frames: 80, Tiles Visited: 3, Total Rewards: -31.399999999999956, Epsilon: 0.3, Policy: AGENT
Episode: 6499/10000, Total Frames: 104, Tiles Visited: 4, Total Rewards: -40.59999999999992, Epsilon: 0.3, Policy: AGENT
Episode: 6500/10000, Total Frames: 254, Tiles Visited: 3, Total Rewards: -100.00000000000036, Epsilon: 0.3, Policy: RISK
